Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
MARLON,2,2020-2021,SASSUOLO,6,NAPOLI,SASSUOLO,10',0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
MARLON,2,2020-2021,SASSUOLO,7,SASSUOLO,UDINESE,94',0,0,0,0,0,0,1,116,0,0,97,93,56,6,0,0,0
MARLON,2,2020-2021,SASSUOLO,8,HELLAS VERONA,SASSUOLO,14',0,0,0,0,0,0,0,4,0,0,3,100,2,0,1,0,0
MARLON,2,2020-2021,SASSUOLO,9,SASSUOLO,INTER,53',0,0,0,0,0,0,0,48,0,0,45,100,21,3,0,0,0
MARLON,2,2020-2021,SASSUOLO,10,ROMA,SASSUOLO,96',0,0,0,0,0,0,1,92,0,0,81,98,25,4,0,0,0
MARLON,2,2020-2021,SASSUOLO,11,SASSUOLO,BENEVENTO,95',0,0,0,0,0,0,0,72,0,0,59,95,9,7,0,0,0
MARLON,2,2020-2021,SASSUOLO,13,SASSUOLO,MILAN,100',0,0,0,0,0,0,0,101,0,0,90,95,40,5,0,0,0
MARLON,2,2020-2021,SASSUOLO,19,LAZIO,SASSUOLO,94',0,0,0,0,0,0,0,74,0,0,62,97,9,7,1,0,0
MARLON,2,2020-2021,SASSUOLO,20,CAGLIARI,SASSUOLO,95',0,0,0,0,0,0,0,102,0,0,92,97,24,5,0,0,0
MARLON,2,2020-2021,SASSUOLO,21,SASSUOLO,SPEZIA,96',0,0,0,0,0,0,0,54,0,0,45,96,4,5,0,0,0
MARLON,2,2020-2021,SASSUOLO,22,CROTONE,SASSUOLO,97',0,0,0,0,0,0,0,40,0,0,31,91,4,3,0,0,0
MARLON,2,2020-2021,SASSUOLO,23,SASSUOLO,BOLOGNA,96',0,0,2,2,0,2,0,72,0,0,54,84,42,12,0,0,0
MARLON,2,2020-2021,SASSUOLO,25,SASSUOLO,NAPOLI,97',0,0,0,0,0,0,0,88,0,0,82,99,15,3,1,0,0
MARLON,2,2020-2021,SASSUOLO,26,UDINESE,SASSUOLO,96',0,0,0,0,0,0,0,130,0,0,119,98,70,6,0,0,0
MARLON,2,2020-2021,SASSUOLO,27,SASSUOLO,HELLAS VERONA,27',0,0,0,0,0,0,1,4,0,0,3,100,1,0,0,0,0
MARLON,2,2020-2021,SASSUOLO,24,TORINO,SASSUOLO,98',0,0,0,0,0,0,0,54,0,0,40,98,6,9,0,0,0
MARLON,2,2020-2021,SASSUOLO,29,SASSUOLO,ROMA,93',0,0,0,0,0,0,0,170,0,0,162,98,43,3,0,0,0
MARLON,2,2020-2021,SASSUOLO,28,INTER,SASSUOLO,94',0,0,0,0,0,0,0,134,0,0,126,96,69,2,0,0,0
MARLON,2,2020-2021,SASSUOLO,30,BENEVENTO,SASSUOLO,94',0,0,1,0,0,0,0,122,0,0,101,92,44,14,0,0,0
MARLON,2,2020-2021,SASSUOLO,31,SASSUOLO,FIORENTINA,8',0,0,0,0,0,0,0,4,0,0,3,100,1,0,0,0,0
MARLON,2,2020-2021,SASSUOLO,32,MILAN,SASSUOLO,94',0,0,0,0,0,0,2,53,0,0,31,84,4,15,0,0,0
MARLON,2,2020-2021,SASSUOLO,33,SASSUOLO,SAMPDORIA,45',0,0,0,0,0,0,0,60,0,0,57,98,14,1,0,0,0
MARLON,2,2020-2021,SASSUOLO,34,SASSUOLO,ATALANTA,77',0,0,1,0,0,0,1,93,0,0,78,93,32,4,0,1,0
MARLON,2,2020-2021,SASSUOLO,36,SASSUOLO,JUVENTUS,94',0,0,0,0,0,0,0,93,0,0,78,95,37,7,1,0,0
