Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
R.ORSOLINI,7,2020-2021,BOLOGNA,1,MILAN,BOLOGNA,58',0,0,0,0,0,0,1,29,0,0,14,78,9,3,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,2,BOLOGNA,PARMA,2',0,0,1,0,0,1,0,3,0,0,1,100,1,0,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,3,BENEVENTO,BOLOGNA,28',0,0,1,0,1,0,1,20,0,0,9,100,10,1,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,4,BOLOGNA,SASSUOLO,100',1,0,1,1,0,1,0,42,0,0,12,57,10,3,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,5,LAZIO,BOLOGNA,83',0,0,5,2,0,1,1,51,0,1,20,63,13,3,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,6,BOLOGNA,CAGLIARI,97',0,0,3,1,1,0,4,73,1,3,37,73,23,1,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,7,BOLOGNA,NAPOLI,95',0,0,3,1,1,2,1,48,0,0,23,77,13,2,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,8,SAMPDORIA,BOLOGNA,86',1,0,2,2,0,2,2,55,0,0,26,74,18,5,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,9,BOLOGNA,CROTONE,18',0,0,1,1,0,0,0,12,0,0,4,50,2,3,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,14,BOLOGNA,ATALANTA,28',0,0,1,1,0,1,1,17,1,0,8,73,3,2,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,15,FIORENTINA,BOLOGNA,75',0,0,1,0,0,1,2,35,0,0,22,88,19,2,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,16,BOLOGNA,UDINESE,77',0,0,3,2,1,1,2,30,1,0,14,70,10,2,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,17,GENOA,BOLOGNA,74',0,0,1,1,0,1,1,58,0,0,24,69,20,2,0,0,0
R.ORSOLINI,7,2020-2021,BOLOGNA,18,BOLOGNA,HELLAS VERONA,76',1,0,5,3,1,3,1,36,0,0,14,67,14,4,0,0,0
