Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
C.BIRAGHI,3,2020-2021,FIORENTINA,1,FIORENTINA,TORINO,92',0,0,1,1,0,0,0,78,0,2,40,82,37,1,1,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,2,INTER,FIORENTINA,96',0,0,1,0,1,1,1,55,0,0,29,81,15,6,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,3,FIORENTINA,SAMPDORIA,96',0,0,1,0,0,0,0,84,0,1,37,77,29,3,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,4,SPEZIA,FIORENTINA,96',1,0,1,1,0,1,0,61,1,0,26,74,17,2,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,5,FIORENTINA,UDINESE,96',0,0,0,0,0,0,2,56,2,0,17,57,8,6,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,6,ROMA,FIORENTINA,94',0,0,1,0,1,0,1,73,0,0,41,77,25,3,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,7,PARMA,FIORENTINA,94',0,0,2,2,0,1,1,89,0,0,50,79,23,1,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,8,FIORENTINA,BENEVENTO,98',0,0,1,0,0,0,0,90,0,1,35,76,26,3,1,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,9,MILAN,FIORENTINA,96',0,0,0,0,0,0,1,80,0,0,38,73,21,6,1,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,10,FIORENTINA,GENOA,101',0,0,1,1,0,0,2,103,0,4,49,75,27,2,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,11,ATALANTA,FIORENTINA,74',0,0,0,0,0,0,0,55,0,0,21,75,12,6,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,12,FIORENTINA,SASSUOLO,95',0,0,2,0,0,1,2,52,0,0,15,65,13,5,1,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,13,FIORENTINA,HELLAS VERONA,35',0,0,0,0,0,0,0,29,0,0,10,71,6,3,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,14,JUVENTUS,FIORENTINA,84',0,0,0,0,0,0,0,54,1,0,24,89,17,2,1,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,16,LAZIO,FIORENTINA,97',0,0,0,0,0,0,1,70,0,0,23,68,27,3,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,17,FIORENTINA,CAGLIARI,97',0,0,1,0,0,1,1,64,0,1,24,77,15,5,1,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,18,NAPOLI,FIORENTINA,93',0,0,1,0,0,2,2,59,0,0,30,88,21,0,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,19,FIORENTINA,CROTONE,96',0,0,1,0,0,0,2,78,0,0,32,78,27,5,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,20,TORINO,FIORENTINA,97',0,0,1,0,0,0,0,65,0,1,27,63,13,3,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,21,FIORENTINA,INTER,83',0,0,1,1,0,1,0,57,0,0,30,86,24,2,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,22,SAMPDORIA,FIORENTINA,97',0,0,1,1,0,1,0,48,0,0,21,78,15,1,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,23,FIORENTINA,SPEZIA,91',0,0,3,0,1,0,0,46,0,1,22,81,16,2,0,0,0
C.BIRAGHI,3,2020-2021,FIORENTINA,24,UDINESE,FIORENTINA,96',0,0,0,0,0,0,1,91,0,0,50,79,29,1,0,0,0
