Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
R.DE PAUL,10,2020-2021,UDINESE,1,UDINESE,SPEZIA,97',0,0,1,0,0,0,4,97,0,2,61,79,46,0,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,2,HELLAS VERONA,UDINESE,96',0,0,1,1,0,1,4,74,0,3,36,80,23,2,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,3,UDINESE,ROMA,95',0,0,0,0,0,0,3,91,0,3,56,79,31,1,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,4,UDINESE,PARMA,97',0,0,5,0,3,0,4,91,0,1,45,92,34,7,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,5,FIORENTINA,UDINESE,96',0,0,1,0,0,0,3,81,1,1,38,79,33,1,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,6,UDINESE,MILAN,94',1,0,4,1,2,1,4,84,0,0,53,84,33,2,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,7,SASSUOLO,UDINESE,94',0,0,1,0,1,1,5,72,0,0,37,79,22,2,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,8,UDINESE,GENOA,100',1,0,5,2,2,2,1,83,0,0,39,78,28,5,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,9,LAZIO,UDINESE,98',0,0,1,0,1,0,4,79,1,2,41,87,29,0,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,11,TORINO,UDINESE,96',1,0,3,1,1,1,2,63,0,0,21,68,16,4,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,12,UDINESE,CROTONE,94',0,0,3,0,3,0,4,77,0,2,39,80,33,0,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,13,CAGLIARI,UDINESE,94',0,0,1,1,0,0,2,89,0,1,56,84,40,1,0,0,0
R.DE PAUL,10,2020-2021,UDINESE,14,UDINESE,BENEVENTO,97',0,0,0,0,0,0,2,80,0,1,36,80,35,1,0,0,0
