Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
M.PASALIC,88,2021-2022,ATALANTA,1,TORINO,ATALANTA,96',0,0,0,0,0,0,1,57,1,0,33,77,12,8,0,0,0
M.PASALIC,88,2021-2022,ATALANTA,2,ATALANTA,BOLOGNA,78',0,0,0,0,0,0,0,54,0,0,33,80,24,5,0,0,0
M.PASALIC,88,2021-2022,ATALANTA,3,ATALANTA,FIORENTINA,86',0,0,0,0,0,0,2,54,0,1,42,95,17,1,0,0,0
M.PASALIC,88,2021-2022,ATALANTA,4,SALERNITANA,ATALANTA,46',0,0,0,0,0,0,0,28,0,0,23,85,10,0,0,0,0
M.PASALIC,88,2021-2022,ATALANTA,5,ATALANTA,SASSUOLO,10',0,0,0,0,0,0,1,9,0,0,3,60,3,1,0,0,0
M.PASALIC,88,2021-2022,ATALANTA,6,INTER,ATALANTA,19',0,0,0,0,0,0,0,11,0,1,6,67,5,3,0,0,0
M.PASALIC,88,2021-2022,ATALANTA,7,ATALANTA,MILAN,8',1,0,1,1,0,1,0,2,0,0,1,100,1,0,0,0,0
M.PASALIC,88,2021-2022,ATALANTA,8,EMPOLI,ATALANTA,95',0,0,3,0,0,0,0,47,2,0,19,68,10,6,0,0,0
M.PASALIC,88,2021-2022,ATALANTA,9,ATALANTA,UDINESE,75',0,0,1,1,0,1,1,88,1,0,67,87,43,4,0,0,0
M.PASALIC,88,2021-2022,ATALANTA,10,SAMPDORIA,ATALANTA,60',0,0,1,0,0,0,1,48,0,1,31,78,22,7,0,0,0
