Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
I.PUSSETTO,23,2021-2022,UDINESE,1,UDINESE,JUVENTUS,82',0,0,3,1,0,1,2,25,0,0,9,75,6,4,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,2,UDINESE,VENEZIA,80',1,0,5,2,0,1,1,38,0,0,9,53,6,4,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,3,SPEZIA,UDINESE,68',0,0,1,1,0,1,0,19,0,0,7,88,6,2,1,0,0
I.PUSSETTO,23,2021-2022,UDINESE,4,UDINESE,NAPOLI,94',0,0,3,1,0,1,2,39,0,0,14,93,8,1,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,5,ROMA,UDINESE,64',0,0,1,1,0,1,3,31,0,0,12,75,4,2,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,6,UDINESE,FIORENTINA,51',0,0,1,0,0,0,0,21,0,0,5,83,3,0,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,8,UDINESE,BOLOGNA,26',0,0,0,0,0,0,1,18,1,0,7,88,6,1,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,9,ATALANTA,UDINESE,77',0,0,1,1,0,0,0,32,0,0,9,56,9,4,1,0,0
I.PUSSETTO,23,2021-2022,UDINESE,13,TORINO,UDINESE,60',0,0,1,1,0,0,1,26,0,0,14,78,8,1,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,14,UDINESE,GENOA,83',0,0,0,0,0,1,2,39,0,1,13,68,9,6,1,0,0
I.PUSSETTO,23,2021-2022,UDINESE,15,LAZIO,UDINESE,37',0,0,0,0,0,0,0,9,0,0,4,80,4,0,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,16,EMPOLI,UDINESE,31',0,0,0,0,0,2,2,18,0,2,7,78,7,1,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,18,CAGLIARI,UDINESE,15',0,0,1,0,0,0,0,9,0,0,3,75,1,1,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,21,UDINESE,ATALANTA,76',0,0,2,1,0,0,0,35,0,0,13,76,9,1,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,22,JUVENTUS,UDINESE,27',0,0,3,0,0,0,0,15,0,0,5,71,4,1,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,24,UDINESE,TORINO,26',1,0,1,1,0,0,2,15,0,0,1,33,1,0,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,25,HELLAS VERONA,UDINESE,21',0,0,1,0,0,0,1,15,0,0,3,75,3,2,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,28,UDINESE,SAMPDORIA,12',0,0,0,0,0,0,0,4,0,0,2,100,2,2,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,29,UDINESE,ROMA,9',0,0,0,0,0,0,0,7,0,0,2,50,1,1,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,30,NAPOLI,UDINESE,29',0,0,1,0,0,0,0,20,0,0,3,33,2,0,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,31,UDINESE,CAGLIARI,27',0,0,1,0,0,2,1,13,1,1,7,100,5,0,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,33,UDINESE,EMPOLI,21',1,0,1,1,0,1,1,12,1,0,2,100,2,0,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,34,BOLOGNA,UDINESE,6',0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0
I.PUSSETTO,23,2021-2022,UDINESE,19,UDINESE,SALERNITANA,66',0,0,1,1,0,0,0,18,0,0,2,29,2,2,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,35,UDINESE,INTER,71',1,0,1,1,0,0,1,26,0,0,9,64,6,2,0,0,0
I.PUSSETTO,23,2021-2022,UDINESE,20,FIORENTINA,UDINESE,30',0,0,1,0,0,2,2,18,1,1,2,67,2,1,0,0,0
